WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD
have,2,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw4351B,sw_1605,M,1957,SOUTH MIDLAND,3, have you noticed any changes since you've started reducing the fat content of your diet,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,222.2255,228.1465,you,you,started
have,NA,i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw3251A,sw_1327,F,1944,SOUTH MIDLAND,2, hm ours seems to have slowed down here we're not having to mow every week religiously,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,133.4725,139.17525,NA,NA,NA
have,2,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4501A,sw_1528,M,1940,WESTERN,3, how do i say this the uh the thing that i have noticed,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,154.418625,159.046,i,i,noticed
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3452B,sw_1444,F,1962,WESTERN,1, i agree yes i agree in fact a lot of the kindergarten teachers that i've spoken with said that they would prefer that preschools,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,92.0635,99.834375,i,i,spoken
auxhave,NA,x,m,aux,t,t,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2732B,sw_1212,M,1943,SOUTHERN,3, i think in the Vietnam era uh and that uh Congress should have stayed out of it much as possible,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,426.53125,432.052375,NA,NA,NA
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3131B,sw_1327,F,1944,SOUTH MIDLAND,2, i as i think i mentioned i was in the trust business and i've seen so many elderly people usually there has to be some wealth involved which is great if if you're financially if if you don't make the decisions so late that you're worried about money but,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,243.718125,257.836,i,i,seen
have,2,x,m,n,s,t,n,s,1,1,1,NA,NP,NA,0.25,NA,NA,sw3090A,sw_1292,F,1942,NORTH MIDLAND,3, i can go back and look and it's real fun to just see wh[at]- how things have changed over the years uh for ins[tance]-,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,100.725625,106.786,things,things,changed
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3532A,sw_1436,M,1940,SOUTH MIDLAND,2, i carry my own Keogh Plan as far as benefits and i've been doing that since nineteen seventy four or seventy five or whatever and,didn't actually hear aux,NA,NA,LM,SWB,1991,firstpass,NA,NA,246.647625,253.812125,i,i,been
have,1,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2290A,sw_1101,M,1939,SOUTH MIDLAND,3, i did not even i did not even i have been,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,294.76925,299.4,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2530A,sw_1075,F,1957,MIXED,2, i don't know i've tried various things i've tried to get interested in things like refinishing furniture woodworking or um ceramics but it just seems like,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,140.390875,150.384,i,i,tried
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2530A,sw_1075,F,1957,MIXED,2, i don't know i've tried various things i've tried to get interested in things like refinishing furniture woodworking or um ceramics but it just seems like,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,140.390875,150.384,i,i,tried
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4362A,sw_1536,M,1961,NORTHERN,3, i don't know if i've seen things change enough that i can actually because i wasn't really like listening to the world go by back then so it's hard to compare you know what i mean,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,59.640125,69.934625,i,i,seen
have,4,x,m,p,a,a,y,s,1,NA,NA,2s,pro,NA,NA,NA,NA,sw3051B,sw_1149,F,1954,NORTH MIDLAND,2, i don't know if you have been up here but it is a residential homeowners association so there's a lot of you know activities a lot of pluses and common land,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,41.875375,49.723125,you,you,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2221B,sw_1108,M,1950,NORTHERN,2, i don't know much about the Grand Jury how do you feel about the in Texas i noticed since i've been here in twelve years that they they break up the the trial and then the sentencing part of the trial,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,83.73375,95.967375,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw2056B,sw_1011,F,1964,SOUTH MIDLAND,2, i don't know what we've done to solve any of this [laughter] but i've enjoyed talking with you,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,338.85375,344.6655,we,we,done
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2056B,sw_1011,F,1964,SOUTH MIDLAND,2, i don't know what we've done to solve any of this [laughter] but i've enjoyed talking with you,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,338.85375,344.6655,i,i,enjoyed
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4194A,sw_1593,M,1962,NORTH MIDLAND,3, i don't think i've looked at that thing in a year and a half,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,32.76625,35.188375,i,i,looked
have,4,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw2735A,sw_1121,M,1937,NEW ENGLAND,2, i grew up in a rural area and we've always uh we've always hunted i've hunted for years until i got older and then i- i just hung my guns up and i just kind of,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,284.661875,293.567125,we,we,always
have,4,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw2735A,sw_1121,M,1937,NEW ENGLAND,2, i grew up in a rural area and we've always uh we've always hunted i've hunted for years until i got older and then i- i just hung my guns up and i just kind of,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,284.661875,293.567125,we,we,always
auxhave,NA,x,m,aux,t,t,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2779B,sw_1087,M,1958,NORTHERN,3, and it should've been do whatever you want with the way you loan the money and by the way when you buy insurance you know they're going to be looking at how you do it,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,43.585,51.2405,NA,NA,NA
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2040A,sw_1130,F,1941,NORTHERN,3, i guess i i've been very cut off uh i lived actually in Lebanon so i was very cut off from the,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,156.44275,163.91325,i,i,been
have,2,x,m,n,s,t,n,e,5,5,2,NA,NP,NA,0.722875,NA,NA,sw2369A,sw_1069,M,1950,SOUTH MIDLAND,2, i have been and uh some of the boy scouts have been up in there they have got some great hiking trails and camping areas up in there,sounds more like schwa,NA,NA,LM,SWB,1991,firstpass,NA,NA,96.02875,101.46925,some of the boy scouts,scouts,been
have,2,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3493B,sw_1302,F,1947,NORTH MIDLAND,3, i have been on a jury once and it was an experience of a lifetime,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,8.744125,13.75825,i,i,been
have,1,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2040A,sw_1130,F,1941,NORTHERN,3, i have been to Puerto Rico and and found it very very interesting i did Peace Corps training there,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,94.837,100.6605,i,i,been
have,1,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2382B,sw_1149,F,1954,NORTH MIDLAND,2, i have been told that thing is just lovely,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,165.548875,169.30625,i,i,been
have,1,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2747B,sw_1140,M,1941,SOUTH MIDLAND,2, i have noticed on uh on Coke bottles and and whatnot we went i've got some relatives in Iowa,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,229.837125,238.063125,i,i,noticed
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4141B,sw_1568,M,1962,NORTHERN,2, i have two cats because i can't have dogs um where i live i i've wanted a dog i owned a d[og]- we had dogs when i was growing up all the time,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,4.47625,14.25925,i,i,wanted
have,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2493A,sw_1208,F,1941,WESTERN,1, i have watched that yeah that's good,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,389.792625,393.470875,NA,NA,NA
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3363A,sw_1414,F,1941,SOUTH MIDLAND,2, i haven't had [laughter-anything] i've taken it in twice for like,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,177.042625,181.264875,i,i,taken
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3875B,sw_1482,F,1970,WESTERN,2, i haven't i haven't been fishing since i've been to California because_1 i have been having my kids and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,101.1605,106.918,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3875B,sw_1482,F,1970,WESTERN,2, i haven't i haven't been fishing since i've been to California because_1 i have been having my kids and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,101.1605,106.918,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3741A,sw_1486,M,1963,WESTERN,2, i i've carried it through i love to read now and and uh that's why we've we've made it a point whenever she brings us a book that we don't you know we always sit down with her right then and read it so that we try and instill that on her that,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,111.499125,124.217875,i,i,carried
have,4,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw3741A,sw_1486,M,1963,WESTERN,2, i i've carried it through i love to read now and and uh that's why we've we've made it a point whenever she brings us a book that we don't you know we always sit down with her right then and read it so that we try and instill that on her that,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,111.499125,124.217875,we,we,made
have,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw4360A,sw_1599,F,1963,NORTHERN,2, i just i think that things were a bit were have been busy all along it's just a matter where priorities are at placed,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,128.082875,134.096375,NA,NA,NA
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2139A,sw_1018,F,1962,SOUTH MIDLAND,3, i just want to get away from the phone ringing because it it really does annoy me and uh if i've had a lot of phone calls during the day when occasionally we have uh like this past week we have to do a lot of troubleshooting when the programmers have installed a new system,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,394.786,408.336125,i,i,had
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2203A,sw_1151,M,1953,SOUTHERN,3, i know i i've been seeing all these weird things they send in and i uh i says gee i ought to get that,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,166.794,173.7495,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw2325A,sw_1005,F,1956,WESTERN,2, i know i was just like God set this up for me he [laughter-knew] i needed this and uh [noise] so since October then they've been going there and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,434.147,442.897375,they,they,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2914B,sw_1155,F,1941,WESTERN,2, i mean i've seen that dog my son's dog open up it's mouth and absolutely put it totally around the cat's head,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,591.936875,598.57975,i,i,seen
have,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.5915,NA,NA,sw2554A,sw_1141,M,1962,MIXED,3, i mean the Kurds have tried it before they've gotten their butts kicked and this is just another time that it's happening,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,116.3995,124.4,the Kurds,Kurds,tried
have,1,x,m,e,n,p,n,e,3,3,2,NA,NP,NA,0.451125,NA,NA,sw2554B,sw_1142,M,1963,NORTHERN,2, i mean the[se]- these types of internal things go on all over the world all the time some of them have been going on for for tens of years i[f]- if i understand it right in places like the Sudan and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,95.13,105.7625,some of them,them,been
have,3,x,m,n,s,t,n,m,4,2,1,NA,NP,NA,0.61,NA,NA,sw3601B,sw_1299,M,1934,SOUTH MIDLAND,2, i noticed here lately there's some companies have been providing what they kind of call an in-house day care center where the mothers can come and leave their uh children with somebody locally at the company and go to work and if something happens they're immediately there,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,38.567125,52.838,some companies,companies,been
is,4,x,m,p,t,t,y,s,1,NA,NA,it,pro,n,NA,NA,NA,sw2489B,sw_1023,M,1939,SOUTHERN,2, yeah it's uh it's a uh [LM: it's an all-day event],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,couldn't find,couldn't find,it,it,a
is,4,x,m,p,t,t,y,s,1,NA,NA,it,pro,n,NA,NA,NA,sw2489B,sw_1023,M,1939,SOUTHERN,2, yeah it's uh it's a uh [LM: it's an all-day event],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,couldn't find,couldn't find,it,it,an
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4088A,sw_1539,M,1938,NORTHERN,2, i uh i've been in uh two two situations where i've had to under go [grug/drug] test[ing]- drug testing i was in the military for a number of years,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,106.507875,115.469,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4088A,sw_1539,M,1938,NORTHERN,2, i uh i've been in uh two two situations where i've had to under go [grug/drug] test[ing]- drug testing i was in the military for a number of years,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,106.507875,115.469,i,i,had
have,3,x,u,n,s,t,n,m,7,3,1,NA,NP,NA,2.39,NA,NA,sw2719B,sw_1142,M,1963,NORTHERN,2, i was just recently well recently nine months ago got married and bought a house so my outside activities have been curtailed somewhat,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,17.38375,27.183375,my outside activities,activities,been
have,3,x,u,n,l,t,y,s,2,1,1,NA,NP,NA,0.25,NA,NA,sw2197B,sw_1073,M,1967,NORTHERN,3, i wonder if if they enter these conversations that people have been having um that,[v] not really audible -- may just be schwa,NA,NA,LM,SWB,1991,firstpass,NA,NA,592.84,598.63,people,people,been
have,4,x,m,p,a,a,y,s,1,NA,NA,2s,pro,NA,NA,NA,NA,sw2970B,sw_1260,F,1953,NORTH MIDLAND,2, i would never yeah you just don't don't even bother it's not worth it uh the when we came back i don't know if you have seen i was in the super market this morning and on the cover of Time magazine there is a girl,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,357.97925,368.546375,you,you,seen
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3118A,sw_1120,F,1969,NORTH MIDLAND,2, i- i don't know if it's the way it is in real life but i've seen it on TV where the juries go one way and the judge to[tally]- totally finds it obnoxious and he completely you know goes the other way,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,211.86675,223.585875,i,i,seen
have,2,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4053B,sw_1528,M,1940,WESTERN,3, i- i have purchased any number of well i say any number i've purchased three different uh types of exercise equipment uh mainly uh [noise],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,76.1805,84.6735,i,i,purchased
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4053B,sw_1528,M,1940,WESTERN,3, i- i have purchased any number of well i say any number i've purchased three different uh types of exercise equipment uh mainly uh [noise],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,76.1805,84.6735,i,i,purchased
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4219A,sw_1482,F,1970,WESTERN,2, i- i was raise on a little ranch so i've been raised around horses and dogs my whole life,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,18.196375,22.661375,i,i,been
have,1,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.85,NA,NA,sw2008A,sw_1176,F,1959,MIXED,2, i'd like to be able to wear those here today it's eighty eight degrees so [laughter] needless to say my sweaters have been hung in the closet for quite a while [laughter-now],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,175.259,186.6005,my sweaters,sweaters,been
have,1,x,m,n,s,t,n,s,1,1,1,NA,NP,NA,0.2345,NA,NA,sw2372B,sw_1135,F,1963,SOUTH MIDLAND,2, i'm just totally drawing a blank we just [laughter] but uh the way things have have changed over the years with the PC and the different programs is just great it's remarkable as far as the things that we can do now and compared to what we could do you know,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,245.452375,259.732375,things,things,have
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2371A,sw_1146,M,1961,SOUTH MIDLAND,3, i'm not uh fan of cold weather i've lived up in in the northern part of the country and i never did like the cold weather that much,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,67.07475,73.856375,i,i,lived
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw4036B,sw_1505,M,1958,NORTHERN,2, i'm not used to it not being organized and i just a[ssumed]- assumed that it would have been,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,171.960125,176.9025,it,it,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3504B,sw_1436,M,1940,SOUTH MIDLAND,2, i've been one,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,216.08425,218.051625,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3186A,sw_1379,M,1933,NORTHERN,2, i've been there,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,163.04175,169.574125,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2191B,sw_1086,F,1965,SOUTHERN,2, i've been trying to eat correctly also,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,134.0025,138.15725,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3323A,sw_1405,F,1955,NORTH MIDLAND,2, i've been wondering about that,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,64.07525,66.965875,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2009B,sw_1126,F,1963,SOUTH MIDLAND,2, i've camped in a in [laughter-a] [laughter-in] a back of a v[an]- van then we g[ot]- then we got a pop-up camper and then we got a trailer now they've got now they've got a big motor home so they they still do a whole lot of camping,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,32.90625,45.728875,i,i,camped
have,4,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw2009B,sw_1126,F,1963,SOUTH MIDLAND,2, i've camped in a in [laughter-a] [laughter-in] a back of a v[an]- van then we g[ot]- then we got a pop-up camper and then we got a trailer now they've got now they've got a big motor home so they they still do a whole lot of camping,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,32.90625,45.728875,they,they,got
have,4,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw2009B,sw_1126,F,1963,SOUTH MIDLAND,2, i've camped in a in [laughter-a] [laughter-in] a back of a v[an]- van then we g[ot]- then we got a pop-up camper and then we got a trailer now they've got now they've got a big motor home so they they still do a whole lot of camping,didn't actually hear aux,NA,NA,LM,SWB,1991,firstpass,NA,NA,32.90625,45.728875,they,they,got
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2664A,sw_1117,M,1950,NORTH MIDLAND,2, i've even got Old Silver Throat that's the one album that he sang on,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,394.2695,398.17425,i,i,even
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3126B,sw_1304,M,1950,SOUTH MIDLAND,3, i've gone up there camping like at Eisenhower State Park and i've observed fishing but i've never actually fished there,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,50.938375,59.0115,i,i,gone
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3126B,sw_1304,M,1950,SOUTH MIDLAND,3, i've gone up there camping like at Eisenhower State Park and i've observed fishing but i've never actually fished there,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,50.938375,59.0115,i,i,observed
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2356A,sw_1033,F,1965,SOUTH MIDLAND,1, i've gotten one guy from San Francisco,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,387.51,390.9445,i,i,gotten
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2676B,sw_1092,M,1960,WESTERN,2, i've lived in San Diego for six years when i was a ki[d]- younger and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,433.450375,437.595125,i,i,lived
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2894B,sw_1260,F,1953,NORTH MIDLAND,2, i've never been there i've been to the,didn't actually hear aux; so reduced that the 'I' is almost gone too,NA,NA,LM,SWB,1991,firstpass,NA,NA,97.9155,100.419,i,i,been
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2082A,sw_1055,F,1965,SOUTH MIDLAND,2, i've noticed once flying into DFW there was just a a brownish orange haze over the city it was the ugliest thing i had [LM: I've] ever seen,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,246.281125,255.3675,i,i,noticed
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2082A,sw_1055,F,1965,SOUTH MIDLAND,2, i've noticed once flying into DFW there was just a a brownish orange haze over the city it was the ugliest thing i had [LM: I've] ever seen,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,246.281125,255.3675,i,i,ever
have,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2397B,sw_1014,F,1947,MIXED,1, i've seen some and there there they i suspect they're fairly simple because the one lady i've seen i know that does it i've never asked her any questions but she has three kids all under the age of like six,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,244.380625,257.787,i,i,seen
