WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD,SUBJ_PARSE,SUBJ_DEPTH,FULL_PARSE
will,3,x,u,n,r,t,n,m,4,2,1,NA,NP,NA,0.58,NA,NA,sw2130.mrg,sw_1073,M,1967,NORTHERN,3, uh i guess uh well maybe the computer will pair us up together another time,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,464.852875,470.05475,the computer,computer,pair,(NP-SBJ (DT the) (NN computer)),3,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP guess)
    (, ,)
    (INTJ (UH uh))
    (, ,)
    (INTJ (UH well))
    (SBAR
      (-NONE- 0)
      (S
        (ADVP (RB maybe))
        (NP-SBJ (DT the) (NN computer))
        (VP
          (MD will)
          (VP
            (VB pair)
            (NP (PRP us))
            (PRT (IN up))
            (ADVP (RB together))
            (NP-TMP (DT another) (NN time)))))))
  (. .)
  (-DFL- E_S))"
will,2,x,m,n,s,t,n,e,6,6,2,NA,NP,NA,2.74,NA,NA,sw3825.mrg,sw_1461,F,1962,WESTERN,2, um [noise] hi[s]- in his family uh what they usually do on his dad's side his mom or um the aunts will send out little postcards,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,12.80125,22.84675,his mom or um the aunts,aunts,send,"(NP-SBJ
  (NP (PRP$ his) (NN mom))
  (CC or)
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (NP (DT the) (NNS aunts)))",4,"(S
  (CC but)
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (EDITED (RM (-DFL- \[)) (NP-UNF (PRP$ hi-)) (, ,) (IP (-DFL- \+)))
  (PP-LOC (IN in) (NP (PRP$ his) (RS (-DFL- \])) (NN family)))
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (SBAR-ADV
    (WHNP-1 (WP what))
    (S
      (NP-SBJ (PRP they))
      (ADVP-TMP (RB usually))
      (VP
        (VBP do)
        (NP (-NONE- *T*-1))
        (, ,)
        (PP-LOC
          (IN on)
          (NP (NP (PRP$ his) (NN dad) (POS 's)) (NN side))))))
  (, ,)
  (NP-SBJ
    (NP (PRP$ his) (NN mom))
    (CC or)
    (, ,)
    (INTJ (UH uh))
    (, ,)
    (NP (DT the) (NNS aunts)))
  (VP
    (MD will)
    (VP
      (VB send)
      (PRT (RB out))
      (NP (JJ little) (NNS postcards))
      (, ,)
      (INTJ (UH like))
      (, ,)
      (ADVP-TMP
        (NP (QP (CD two) (CC or) (CD three)) (NNS weeks))
        (IN before))
      (S-PRP
        (NP-SBJ (-NONE- *))
        (VP
          (VBG reminding)
          (NP-3 (NN everyone))
          (UCP
            (SBAR
              (EDITED
                (RM (-DFL- \[))
                (EDITED
                  (RM (-DFL- \[))
                  (SBAR-LOC
                    (WHADVP (WRB where))
                    (S (NP-SBJ-UNF (DT the))))
                  (, ,)
                  (IP (-DFL- \+)))
                (NP-UNF (DT the))
                (, ,)
                (RS (-DFL- \]))
                (IP (-DFL- \+)))
              (WHADVP-2 (WRB where))
              (S
                (NP-SBJ (-NONE- *))
                (VP
                  (TO to)
                  (RS (-DFL- \]))
                  (VP (VB meet) (ADVP-LOC (-NONE- *T*-2))))))
            (CC and)
            (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
            (S
              (NP-SBJ (-NONE- *-3))
              (ADVP (RB just))
              (, ,)
              (VP (TO to) (VP (VB bring) (NP (NN anything))))))))))
  (, ,)
  (-DFL- E_S))"
will,2,x,u,n,a,a,y,m,4,2,1,NA,NP,NA,0.53,NA,NA,sw3068.mrg,sw_1124,M,1960,NORTH MIDLAND,3, um though i go to a smaller branch of the University of Maryland my diploma will still say University of Maryland um,"this is a tricky one; I heard 2 and Katie heard 4. It sounds like what's happening is that he's saying ""diplom' w@ll"" or the schwa on diploma is running together with the w@ll. I don't really think it's a true 4.",NA,NA,LM,SWB,1991,firstpass,NA,NA,296.2235,302.327,my diploma,diploma,still,NA,NA,"(S
  (RB so)
  (PP-LOC
    (IN in)
    (EDITED (RM (-DFL- \[)) (NP-UNF (DT this)) (, ,) (IP (-DFL- \+)))
    (NP (DT this) (RS (-DFL- \])) (NN region)))
  (, ,)
  (INTJ (UH um))
  (, ,)
  (ADVP (IN though))
  (NP-SBJ (PRP I))
  (VP
    (VBP go)
    (PP
      (IN to)
      (NP
        (NP (DT a) (JJR smaller) (NN branch))
        (PP
          (IN of)
          (NP
            (NP (DT the) (NNP University))
            (PP (IN of) (NP (NNP Maryland))))))))
  (, ,))"
will,3,x,m,n,a,a,y,m,4,3,1,NA,NP,NA,0.47,NA,NA,sw2279.mrg,sw_1000,F,1954,SOUTH MIDLAND,1, up until it's coach pitch until you get nine which my little boy will be nine in May so he's going to be with uh regular pitching and my eleven year old of course you know is pitching,"adjective?, sounds more like schwa than like [@l]",NA,NA,LM,SWB,1991,firstpass,NA,NA,43.416375,56.5095,my little boy,boy,be,(NP-SBJ (PRP$ my) (JJ little) (NN boy)),3,"(S
  (NP-SBJ (PRP it))
  (VP
    (BES 's)
    (NP-PRD (NN coach) (NN pitch))
    (, ,)
    (SBAR-TMP
      (IN until)
      (S
        (NP-SBJ (PRP you))
        (VP
          (VBP get)
          (NP-PRD
            (NP (CD nine))
            (SBAR
              (WHNP-1 (WDT which))
              (S
                (NP-SBJ (PRP$ my) (JJ little) (NN boy))
                (VP
                  (MD will)
                  (VP
                    (VB be)
                    (NP-PRD (NP (-NONE- *T*-1)) (NP (CD nine)))
                    (PP-TMP (IN in) (NP (NNP May))))))))))))
  (. .)
  (-DFL- E_S))"
will,3,x,m,adv,r,t,n,m,7,5,2,NA,NP,NA,0.96,NA,NA,sw2154.mrg,sw_1085,M,1947,SOUTH MIDLAND,3, well it does sound very interesting maybe our phone company out here will get around to offering something like that ,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,579.799375,585.7085,our phone company out here,here,get,"(NP-SBJ-1
  (NP (PRP$ our) (NN phone) (NN company))
  (PP-LOC (IN out) (ADVP (RB here))))",5,"(S
  (ADVP (RB maybe))
  (NP-SBJ-1
    (NP (PRP$ our) (NN phone) (NN company))
    (PP-LOC (IN out) (ADVP (RB here))))
  (VP
    (MD will)
    (VP
      (VB get)
      (PP
        (RP around)
        (PP
          (IN to)
          (, ,)
          (S-NOM
            (NP-SBJ (-NONE- *-1))
            (VP
              (VBG offering)
              (NP (NP (NN something)) (PP (IN like) (NP (DT that))))))))))
  (. .)
  (-DFL- E_S))"
will,2,x,u,n,t,t,n,m,7,3,1,NA,NP,NA,0.94,NA,NA,sw2708.mrg,sw_1155,F,1941,WESTERN,2, which of course again which m[ean]- would mean again our education budget will go down if this is in a few years i mean it's not going to be overnight,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,230.7495,239.754125,our education budget,budget,go,(NP-SBJ (PRP$ our) (NN education) (NN budget)),3,"(S
  (NP-SBJ (PRP$ our) (NN education) (NN budget))
  (VP
    (MD will)
    (VP
      (VB go)
      (ADVP-DIR (IN down))
      (SBAR-ADV (IN if) (S (NP-SBJ (DT this)) (VP-UNF (VBZ is))))))
  (, ,)
  (-DFL- N_S))"
will,3,x,u,n,n,t,n,m,4,2,1,NA,NP,NA,0.48,NA,NA,sw2565.mrg,sw_1211,M,1964,SOUTH MIDLAND,2, yeah i'll be i'll be upset probably even though my prediction will be right [laughter],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,282.12175,286.955125,my prediction,prediction,be,(NP-SBJ (PRP$ my) (NN prediction)),3,"(S
  (EDITED
    (RM (-DFL- \[))
    (S (NP-SBJ (PRP I)) (VP (MD 'll) (VP-UNF (VB be))))
    (, ,)
    (IP (-DFL- \+)))
  (NP-SBJ (PRP I))
  (VP
    (MD 'll)
    (VP
      (VB be)
      (RS (-DFL- \]))
      (ADJP-PRD (JJ upset))
      (ADVP (RB probably))
      (SBAR-ADV
        (RB even)
        (IN though)
        (S
          (NP-SBJ (PRP$ my) (NN prediction))
          (VP (MD will) (VP (VB be) (ADJP-PRD (JJ right))))))))
  (. .)
  (-DFL- E_S))"
will,2,x,u,n,n,t,n,m,5,3,1,NA,NP,NA,0.94,NA,NA,sw2868.mrg,sw_1230,F,1961,MIXED,2, yeah our next vacation will will be scuba diving i'm sure,adjective?,NA,NA,LM,SWB,1991,firstpass,NA,NA,212.3665,216.247875,our next vacation,vacation,be,(NP-SBJ (PRP$ Our) (JJ next) (NN vacation)),3,"(S
  (NP-SBJ (PRP$ Our) (JJ next) (NN vacation))
  (EDITED (RM (-DFL- \[)) (VP-UNF (MD will)) (, ,) (IP (-DFL- \+)))
  (VP
    (MD will)
    (RS (-DFL- \]))
    (VP (VB be) (NP-PRD (NN scuba) (NN diving))))
  (, ,)
  (-DFL- E_S))"
will,2,x,u,n,s,t,n,m,8,3,1,NA,NP,NA,1.25,NA,NA,sw2171.mrg,sw_1024,M,1964,NORTH MIDLAND,2, you know even the larger organizations will support uh,adjective?,NA,NA,LM,SWB,1991,firstpass,NA,NA,266.978875,271.536875,the larger organizations,organizations,support,(NP-SBJ (RB even) (DT the) (JJR larger) (NNS organizations)),3,"(S
  (RB So)
  (, ,)
  (NP-SBJ (PRP it))
  (VP
    (VBZ is)
    (NP-PRD
      (NP (NN something))
      (SBAR
        (WHNP-1 (WDT that))
        (S
          (NP-SBJ (PRP I))
          (VP
            (VBP think)
            (, ,)
            (INTJ (UH uh))
            (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
            (SBAR
              (-NONE- 0)
              (S
                (NP-SBJ
                  (RB even)
                  (DT the)
                  (JJR larger)
                  (NNS organizations))
                (VP (MD will) (VP (VB support) (NP (-NONE- *T*-1)))))))))))
  (. .)
  (-DFL- E_S))"
will,2,x,u,n,l,t,n,s,2,1,1,NA,NP,NA,0.23575,NA,NA,sw2065.mrg,sw_1140,M,1941,SOUTH MIDLAND,2, you know there are people will kind of set up their own little club,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,205.5515,209.639375,people,people,kind,(NP-SBJ (NNS people)),3,"(S
  (NP-SBJ (NNS people))
  (VP
    (MD will)
    (ADVP (RB kind) (RB of))
    (VP
      (VB set)
      (PRT (RP up))
      (NP (PRP$ their) (JJ own) (JJ little) (NN club))))
  (, ,)
  (-DFL- E_S))"
will,2,x,m,n,s,t,n,e,4,4,2,NA,NP,NA,0.94,NA,NA,sw2305.mrg,sw_1169,M,1961,NORTH MIDLAND,2, you know what's going to happen when she gets there you know all of her dreams will be dispelled [laughter],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,372.071875,380.2395,all of her dreams,dreams,be,NA,NA,"(SBARQ
  (WHNP-1 (WP what))
  (SQ
    (BES 's)
    (NP-SBJ-2 (-NONE- *T*-1))
    (VP
      (VBG going)
      (S
        (NP-SBJ (-NONE- *-2))
        (VP
          (TO to)
          (VP
            (VB happen)
            (SBAR-TMP
              (WHADVP-3 (WRB when))
              (S
                (NP-SBJ (PRP she))
                (VP
                  (VBZ gets)
                  (ADVP-LOC (RB there))
                  (ADVP-TMP (-NONE- *T*-3))))))))))
  (. .)
  (-DFL- E_S))"
will,3,x,s,n,a,a,y,m,7,3,1,NA,NP,NA,0.88,NA,NA,sw2316.mrg,sw_1059,M,1963,SOUTH MIDLAND,2, but at the same time it's really not it's not like going to MIT my engineering degree will be nothing like somebody coming out of MIT and that's it's really too bad,Katie coded as 4,NA,NA,KW,SWB,1991,firstpass,NA,NA,552.718875,563.192125,my engineering degree,degree,be,NA,NA,"(S
  (CC But)
  (PP-TMP (IN at) (NP (DT the) (JJ same) (NN time)))
  (EDITED
    (RM (-DFL- \[))
    (S
      (NP-SBJ (PRP it))
      (VP-UNF (BES 's) (ADVP (RB really)) (RB not)))
    (, ,)
    (IP (-DFL- \+)))
  (NP-SBJ (PRP it))
  (VP
    (BES 's)
    (RB not)
    (RS (-DFL- \]))
    (PP-PRD
      (IN like)
      (S-NOM
        (NP-SBJ (-NONE- *))
        (VP (VBG going) (PP (IN to) (NP (NNP M) (NNP I) (NNP T)))))))
  (. .)
  (-DFL- E_S))"
will,3,x,m,n,t,t,n,m,2,2,1,NA,NP,NA,0.59,NA,NA,sw2330.mrg,sw_1016,F,1945,SOUTHERN,2, [noise] i think there's an eighty percent chance this evening but it's supposed to be cleared out at least by noon tomorrow and then the rest'll be,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,78.00175,87.18575,the rest,rest,be,NA,NA,"(S
  (CC but)
  (NP-SBJ-1 (PRP it))
  (VP
    (BES 's)
    (VP
      (VBN supposed)
      (S
        (NP-SBJ-2 (-NONE- *-1))
        (VP
          (TO to)
          (VP
            (VB be)
            (VP
              (VBN cleared)
              (NP (-NONE- *-2))
              (PRT (RP out))
              (PP-TMP
                (ADVP (IN at) (JJS least))
                (IN by)
                (NP (NP (NN noon)) (NP-TMP (NN tomorrow))))))))))
  (-DFL- E_S))"
will,3,x,m,n,l,t,n,m,2,2,1,NA,NP,NA,0.35,NA,NA,sw2331.mrg,sw_1108,M,1950,NORTHERN,2, now you know the ball'll go straight and i go [noise] i never broke a club or anything but you know i'd get upset about it sometimes and now i guess you know being in my forties i just kind of mellowed out a little bit i don't get upset any more so,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,438.141,451.213,the ball,ball,go,NA,NA,"(S
  (CC and)
  (ADVP-TMP (RB now))
  (NP-SBJ (PRP I))
  (VP
    (VBP guess)
    (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
    (SBAR
      (-NONE- 0)
      (S
        (S-ADV
          (NP-SBJ (-NONE- *-1))
          (VP
            (VBG being)
            (PP-PRD (IN in) (NP (PRP$ my) (NNS forties)))))
        (, ,)
        (NP-SBJ-1 (PRP I))
        (ADVP (RB just))
        (ADVP (RB kind) (RB of))
        (VP
          (VBD mellowed)
          (PRT (RP out))
          (NP-ADV (DT a) (JJ little) (NN bit))))))
  (. .)
  (-DFL- E_S))"
will,2,x,m,n,r,t,n,m,3,3,1,NA,NP,NA,0.51,NA,NA,sw2336.mrg,sw_1115,M,1958,SOUTH MIDLAND,2, But even though i love the car i've got now i think my next car will probably be American again because if i can at all do it i'd like to stay American i always have up until now i just for one time decided to go outside So,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,78.038375,90.2565,my next car,car,probably,(NP-SBJ (PRP$ my) (JJ next) (NN car)),3,"(S
  (CC But)
  (SBAR-ADV
    (RB even)
    (IN though)
    (S
      (NP-SBJ (PRP I))
      (VP
        (VBP love)
        (NP
          (NP (DT the) (NN car))
          (SBAR
            (WHNP-1 (-NONE- 0))
            (S
              (NP-SBJ (PRP I))
              (VP
                (VBP 've)
                (VP
                  (VBN got)
                  (NP (-NONE- *T*-1))
                  (ADVP-TMP (RB now))))))))))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (PRP$ my) (JJ next) (NN car))
        (VP
          (MD will)
          (ADVP (RB probably))
          (VP (VB be) (ADJP-PRD (JJ American)) (ADVP (RB again))))))
    (SBAR-PRP
      (IN because)
      (S
        (SBAR-ADV
          (IN if)
          (S
            (NP-SBJ (PRP I))
            (VP
              (MD can)
              (ADVP (IN at) (DT all))
              (VP (VB do) (NP (PRP it))))))
        (, ,)
        (NP-SBJ-2 (PRP I))
        (VP
          (MD 'd)
          (VP
            (VB like)
            (S
              (NP-SBJ (-NONE- *-2))
              (VP (TO to) (VP (VB stay) (ADJP-PRD (JJ American))))))))))
  (, ,)
  (-DFL- E_S))"
will,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.435125,NA,NA,sw2372.mrg,sw_1055,F,1965,SOUTH MIDLAND,2, i don't know if my boss will spring for it,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,273.642875,276.934625,my boss,boss,spring,(NP-SBJ (PRP$ my) (NN boss)),3,"(S
  (CC but)
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP do)
    (RB n't)
    (VP
      (VB know)
      (SBAR
        (IN if)
        (S
          (NP-SBJ (PRP$ my) (NN boss))
          (VP (MD will) (VP (VB spring) (PP (IN for) (NP (PRP it)))))))))
  (. .)
  (-DFL- E_S))"
will,2,x,u,n,n,t,n,m,16,7,2,NA,NP,NA,2.75,NA,NA,sw2383.mrg,sw_1061,M,1957,SOUTH MIDLAND,2, my my opinion i thi[nk]- i think there's a big concern uh hope[fully]- hopefully the new uh education secretary of education will do something to fix the problem but uh,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,133.47875,141.914125,the new uh education secretary of education,education,do,"(NP
  (DT the)
  (JJ new)
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (EDITED (RM (-DFL- \[)) (NN education) (, ,) (IP (-DFL- \+)))
  (NN secretary))",5,"(S
  (EDITED (RM (-DFL- \[)) (ADVP-UNF (NN hope)) (, ,) (IP (-DFL- \+)))
  (ADVP (RB hopefully))
  (RS (-DFL- \]))
  (NP-SBJ
    (NP
      (DT the)
      (JJ new)
      (, ,)
      (INTJ (UH uh))
      (, ,)
      (EDITED (RM (-DFL- \[)) (NN education) (, ,) (IP (-DFL- \+)))
      (NN secretary))
    (PP (IN of) (NP (NN education))))
  (RS (-DFL- \]))
  (VP
    (MD will)
    (VP
      (VB do)
      (NP (NN something))
      (S-PRP
        (NP-SBJ (-NONE- *))
        (VP (TO to) (VP (VB fix) (NP (DT the) (NN problem)))))))
  (-DFL- E_S))"
will,2,x,u,n,s,t,n,m,4,2,1,NA,NP,NA,0.55,NA,NA,sw2429.mrg,sw_1226,F,1970,SOUTHERN,2, [noise] you know i'm sure that dinner parties will come in handy,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,538.459625,544.465375,dinner parties,parties,come,(NP-SBJ (NN dinner) (NNS parties)),3,"(S
  (INTJ (UH Um))
  (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))))
  (NP-SBJ (PRP I))
  (VP
    (VBP 'm)
    (ADJP-PRD
      (JJ sure)
      (SBAR
        (IN that)
        (S
          (NP-SBJ (NN dinner) (NNS parties))
          (VP
            (MD will)
            (VP (VB come) (PRT (RP in)) (ADJP-PRD (JJ handy))))))))
  (-DFL- E_S))"
will,3,x,u,n,t,t,n,m,6,2,1,NA,NP,NA,0.68,NA,NA,sw2433.mrg,sw_1260,F,1953,NORTH MIDLAND,2, [laughter] and the doctor said you didn't do anything there's only a one in five hundred chance that the radiologist will call you that was Tuesday night and Wednesday night the radiologist called me at work and uh i was on crutches and he said i think you better call an orthopedist,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,141.825625,156.250625,the radiologist,radiologist,call,(NP-SBJ (DT the) (NN radiologist)),3,"(S
  (NP-SBJ (EX There))
  (VP
    (BES 's)
    (ADVP (RB only))
    (NP-PRD
      (DT a)
      (NAC (CD one) (PP (IN in) (NP (QP (CD five) (CD hundred)))))
      (NN chance)
      (SBAR
        (WDT that)
        (S
          (NP-SBJ (DT the) (NN radiologist))
          (VP (MD will) (VP (VB call) (NP (PRP you))))))))
  (. .)
  (-DFL- E_S))"
will,3,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.62,NA,NA,sw2445.mrg,sw_1230,F,1961,MIXED,2, and he he's got three kids so his kids'll sleep in the truck in the in the back of the bed,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,443.765125,450.05225,his kids,kids,sleep,(NP-SBJ (PRP$ his) (NNS kids)),3,"(S
  (RB so)
  (, ,)
  (NP-SBJ (PRP$ his) (NNS kids))
  (VP
    (MD will)
    (VP
      (VB sleep)
      (PP-LOC (IN in) (NP (DT the) (NN truck)))
      (, ,)
      (EDITED
        (RM (-DFL- \[))
        (PP-LOC (IN in) (NP-UNF (DT the)))
        (, ,)
        (IP (-DFL- \+)))
      (PP-LOC
        (IN in)
        (NP
          (NP (DT the) (RS (-DFL- \])) (NN back))
          (PP (IN of) (NP (DT the) (NN bed)))))))
  (. .)
  (-DFL- E_S))"
will,1,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.86,NA,NA,sw2460.mrg,sw_1115,M,1958,SOUTH MIDLAND,2, i think the Royals will,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,252.438125,255.7895,the Royals,Royals,[none],(NP-SBJ (DT the) (NNPS Royals)),3,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (DT the) (NNPS Royals))
        (VP (MD will) (VP (VB do) (ADVP (RB okay)))))))
  (. .)
  (-DFL- E_S))"
will,1,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.54,NA,NA,sw2477.mrg,sw_1115,M,1958,SOUTH MIDLAND,2, so do i take it you think though that the Lakers will uh will win or,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,209.345625,214.846625,the Lakers,Lakers,win,(NP-SBJ (DT the) (NNPS Lakers)),3,"(SQ
  (INTJ (UH So))
  (VBP do)
  (NP-SBJ (PRP I))
  (VP
    (VB take)
    (NP (PRP it))
    (SBAR
      (IN that)
      (S
        (NP-SBJ (PRP you))
        (VP
          (VBP think)
          (ADVP (IN though))
          (SBAR
            (IN that)
            (S
              (NP-SBJ (DT the) (NNPS Lakers))
              (EDITED
                (RM (-DFL- \[))
                (VP-UNF (MD will))
                (, ,)
                (IP (-DFL- \+)))
              (INTJ (UH uh))
              (, ,)
              (VP (MD will) (RS (-DFL- \])) (VP (VB win)))))))))
  (-DFL- E_S))"
will,2,x,m,n,a,a,y,e,4,4,2,NA,NP,NA,0.622,NA,NA,sw2477.mrg,sw_1092,M,1960,WESTERN,2, one of those two will probably be um in there,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,257.8675,262.222,one of those two,two,probably,(NP-SBJ (NP (CD One)) (PP (IN of) (NP (DT those) (CD two)))),5,"(S
  (NP-SBJ (NP (CD One)) (PP (IN of) (NP (DT those) (CD two))))
  (VP
    (MD will)
    (ADVP (RB probably))
    (VP
      (VB be)
      (, ,)
      (INTJ (UH um))
      (, ,)
      (PP-PRD (IN in) (ADVP (RB there)))))
  (, ,)
  (-DFL- E_S))"
will,2,x,u,n,r,t,n,m,5,2,1,NA,NP,NA,0.77,NA,NA,sw2488.mrg,sw_1233,F,1931,NEW ENGLAND,3, unless the legislature will do something and,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,553.40475,556.3775,the legislature,legislature,do,NA,NA,"(S
  (CC and)
  (NP-SBJ (PRP I))
  (VP (VBP do) (RB n't) (VP (VB know)))
  (, ,)
  (-DFL- E_S))"
will,2,x,m,n,s,t,n,m,4,3,1,NA,NP,NA,0.73,NA,NA,sw2488.mrg,sw_1096,F,1963,SOUTH MIDLAND,2, you know i and i believe that and this is one of them because_1 these little girls will never be the same,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,493.60475,499.1675,these little girls,girls,never,(NP-SBJ (DT these) (JJ little) (NNS girls)),3,"(SBAR-PRP
  (IN Because)
  (S
    (NP-SBJ (DT these) (JJ little) (NNS girls))
    (VP
      (MD will)
      (ADVP-TMP (RB never))
      (VP (VB be) (NP-PRD (DT the) (JJ same)))))
  (. .)
  (-DFL- E_S))"
will,3,x,u,n,n,t,n,s,2,1,1,NA,NP,NA,0.42,NA,NA,sw2492.mrg,sw_1083,F,1962,SOUTHERN,2, oh Dursban Two yeah [laughter] Dursban will get rid of just about anything i think,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,88.00075,93.0355,Dursban,Dursban,get,(NP-SBJ (NNP Dursban)),3,"(S
  (NP-SBJ (NNP Dursban))
  (VP
    (MD will)
    (VP
      (VB get)
      (VP
        (VBN rid)
        (PP
          (IN of)
          (ADVP (RB just))
          (ADVP (RB about))
          (NP (NN anything)))
        (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP think)))))))
  (. .)
  (-DFL- E_S))"
